date,sales,qty,product,category,region,profit
2023-02-09,1791.44,1,Notebook Pro X,Eletrônicos,Sul,525.71
2023-02-09,2237.02,1,Notebook Pro X,Eletrônicos,Sudeste,388.38
2023-02-09,19501.13,4,Webcam HD,Eletrônicos,Centro-Oeste,5751.66
2023-02-09,4355.49,1,Teclado Mecânico,Acessórios,Norte,966.3
2023-02-09,4816.44,2,Mesa Escritório,Home Office,Centro-Oeste,700.92
2023-02-10,7833.13,3,Mesa Escritório,Home Office,Sudeste,2235.74
2023-02-10,6408.09,2,Smart Monitor 27,Eletrônicos,Nordeste,1053.95
2023-02-10,6521.53,2,Cadeira Gamer,Home Office,Nordeste,1339.69
2023-02-10,5351.76,2,Cadeira Gamer,Home Office,Sudeste,764.87
2023-02-10,10342.8,3,Mouse Wireless,Acessórios,Centro-Oeste,3161.24
2023-02-10,2707.92,4,Cadeira Gamer,Home Office,Sudeste,661.08
2023-02-11,5630.94,2,Cadeira Gamer,Home Office,Centro-Oeste,1480.12
2023-02-11,7257.99,2,Notebook Pro X,Eletrônicos,Centro-Oeste,919.19
2023-02-11,1541.48,2,Notebook Pro X,Eletrônicos,Centro-Oeste,500.99
2023-02-11,7375.41,2,Notebook Pro X,Eletrônicos,Sudeste,1199.85
2023-02-11,3358.68,1,Cadeira Gamer,Home Office,Nordeste,483.12
2023-02-11,4206.72,1,Smart Monitor 27,Eletrônicos,Centro-Oeste,845.95
2023-02-11,5285.39,2,Notebook Pro X,Eletrônicos,Sudeste,590.6
2023-02-11,19189.09,4,Smart Monitor 27,Eletrônicos,Nordeste,2803.39
2023-02-11,3055.45,1,Smart Monitor 27,Eletrônicos,Centro-Oeste,492.96
2023-02-11,4201.69,1,Smart Monitor 27,Eletrônicos,Sul,879.41
2023-02-12,3635.51,1,Headset Pro,Eletrônicos,Sul,918.33
2023-02-12,4865.29,2,Mouse Wireless,Acessórios,Centro-Oeste,1293.77
2023-02-12,1523.01,2,Teclado Mecânico,Acessórios,Norte,336.49
2023-02-12,505.59,2,Teclado Mecânico,Acessórios,Centro-Oeste,83.71
2023-02-12,12670.49,3,Mouse Wireless,Acessórios,Norte,3948.15
2023-02-12,9073.59,3,Notebook Pro X,Eletrônicos,Sudeste,1665.56
2023-02-12,4847.53,2,Webcam HD,Eletrônicos,Sudeste,902.1
2023-02-12,14672.5,4,Notebook Pro X,Eletrônicos,Norte,3284.77
2023-02-13,4704.88,2,Cadeira Gamer,Home Office,Sudeste,559.8
2023-02-13,8034.28,2,Headset Pro,Eletrônicos,Sul,2198.77
2023-02-13,251.49,2,Webcam HD,Eletrônicos,Sudeste,31.63
2023-02-13,548.75,1,Notebook Pro X,Eletrônicos,Sul,180.72
2023-02-13,3971.07,1,Teclado Mecânico,Acessórios,Sul,1082.67
2023-02-13,1007.15,1,Teclado Mecânico,Acessórios,Sul,237.16
2023-02-13,15264.49,4,Webcam HD,Eletrônicos,Sul,3964.76
2023-02-13,3328.04,1,Notebook Pro X,Eletrônicos,Sul,908.78
2023-02-13,9809.65,2,Webcam HD,Eletrônicos,Nordeste,3196.39
2023-02-13,4735.71,4,Mouse Wireless,Acessórios,Sudeste,1642.9
2023-02-13,3382.6,1,Cadeira Gamer,Home Office,Sul,375.61
2023-02-13,18534.87,4,Webcam HD,Eletrônicos,Centro-Oeste,2690.22
2023-02-14,9171.79,2,Webcam HD,Eletrônicos,Norte,995.01
2023-02-14,3682.02,1,Cadeira Gamer,Home Office,Norte,545.49
2023-02-14,19432.74,4,Smart Monitor 27,Eletrônicos,Sudeste,6530.7
2023-02-14,7501.63,2,Mouse Wireless,Acessórios,Norte,853.09
2023-02-14,4990.78,3,Mesa Escritório,Home Office,Sudeste,1533.31
2023-02-14,3285.82,1,Cadeira Gamer,Home Office,Nordeste,628.16
2023-02-14,2763.11,4,Mesa Escritório,Home Office,Sul,329.47
2023-02-14,2698.3,1,Smart Monitor 27,Eletrônicos,Nordeste,567.34
2023-02-14,1260.74,3,Headset Pro,Eletrônicos,Sudeste,225.45
2023-02-15,15898.17,4,Teclado Mecânico,Acessórios,Centro-Oeste,2856.71
2023-02-15,5297.65,2,Cadeira Gamer,Home Office,Centro-Oeste,1095.05
2023-02-15,4966.01,4,Teclado Mecânico,Acessórios,Sul,526.89
2023-02-15,9905.34,2,Headset Pro,Eletrônicos,Nordeste,991.12
2023-02-15,2691.79,1,Cadeira Gamer,Home Office,Centro-Oeste,901.12
2023-02-16,14969.63,3,Mouse Wireless,Acessórios,Centro-Oeste,2809.47
2023-02-16,1067.73,2,Mesa Escritório,Home Office,Sul,116.81
2023-02-16,12699.11,4,Mesa Escritório,Home Office,Sudeste,4043.64
2023-02-16,6154.82,3,Mouse Wireless,Acessórios,Nordeste,756.58
2023-02-16,6493.95,3,Smart Monitor 27,Eletrônicos,Norte,1846.85
2023-02-16,232.79,2,Webcam HD,Eletrônicos,Centro-Oeste,50.48
2023-02-16,6029.88,4,Notebook Pro X,Eletrônicos,Sudeste,1049.66
2023-02-17,1458.6,1,Mouse Wireless,Acessórios,Nordeste,477.82
2023-02-17,6588.27,3,Teclado Mecânico,Acessórios,Sul,1291.84
2023-02-17,2838.98,4,Smart Monitor 27,Eletrônicos,Centro-Oeste,962.71
2023-02-17,3953.09,1,Smart Monitor 27,Eletrônicos,Norte,483.67
2023-02-17,9826.84,2,Headset Pro,Eletrônicos,Nordeste,3154.9
2023-02-17,9561.07,4,Mouse Wireless,Acessórios,Nordeste,2422.32
2023-02-17,3742.43,1,Smart Monitor 27,Eletrônicos,Sul,435.04
2023-02-17,18877.54,4,Notebook Pro X,Eletrônicos,Sul,4953.69
2023-02-17,4170.15,1,Mouse Wireless,Acessórios,Nordeste,542.47
2023-02-18,1180.38,1,Mesa Escritório,Home Office,Sudeste,173.06
2023-02-18,12445.22,3,Mouse Wireless,Acessórios,Sul,3735.96
2023-02-18,9697.21,2,Webcam HD,Eletrônicos,Sul,3112.28
2023-02-18,9079.93,3,Cadeira Gamer,Home Office,Sul,2099.81
2023-02-18,6124.76,3,Cadeira Gamer,Home Office,Centro-Oeste,1773.48
2023-02-18,9964.09,2,Teclado Mecânico,Acessórios,Centro-Oeste,3231.94
2023-02-19,6304.79,2,Mouse Wireless,Acessórios,Sul,1809.27
2023-02-19,3005.41,1,Mouse Wireless,Acessórios,Norte,736.39
2023-02-19,4682.83,2,Webcam HD,Eletrônicos,Centro-Oeste,926.23
2023-02-19,2203.87,3,Headset Pro,Eletrônicos,Centro-Oeste,710.06
2023-02-19,4275.75,1,Notebook Pro X,Eletrônicos,Centro-Oeste,465.44
2023-02-19,9932.06,3,Headset Pro,Eletrônicos,Nordeste,2360.99
2023-02-19,4436.45,3,Cadeira Gamer,Home Office,Sudeste,723.86
2023-02-20,14036.0,4,Notebook Pro X,Eletrônicos,Sudeste,1574.78
2023-02-20,994.25,2,Smart Monitor 27,Eletrônicos,Centro-Oeste,154.15
2023-02-20,4482.95,1,Mesa Escritório,Home Office,Sudeste,1559.48
2023-02-20,5052.44,2,Smart Monitor 27,Eletrônicos,Nordeste,1112.28
2023-02-20,4541.92,1,Teclado Mecânico,Acessórios,Sudeste,1102.91
2023-02-20,13689.12,4,Smart Monitor 27,Eletrônicos,Nordeste,3305.0
2023-02-20,3696.16,1,Mesa Escritório,Home Office,Sul,851.28
2023-02-20,13305.66,4,Notebook Pro X,Eletrônicos,Centro-Oeste,4159.95
2023-02-20,2657.88,3,Notebook Pro X,Eletrônicos,Centro-Oeste,487.73
2023-02-20,3517.61,1,Cadeira Gamer,Home Office,Centro-Oeste,949.88
2023-02-21,3508.66,4,Webcam HD,Eletrônicos,Nordeste,1123.54
2023-02-21,4761.61,2,Mesa Escritório,Home Office,Norte,1522.61
2023-02-21,1462.92,2,Notebook Pro X,Eletrônicos,Sudeste,268.86
2023-02-21,9105.27,2,Teclado Mecânico,Acessórios,Norte,913.08
2023-02-21,8354.91,2,Headset Pro,Eletrônicos,Sul,1895.45
2023-02-21,3139.05,3,Smart Monitor 27,Eletrônicos,Sul,379.9
2023-02-21,14723.44,3,Notebook Pro X,Eletrônicos,Sudeste,3797.96
2023-02-21,5837.42,3,Smart Monitor 27,Eletrônicos,Norte,596.98
2023-02-21,3921.24,1,Cadeira Gamer,Home Office,Sudeste,497.0
2023-02-21,380.59,2,Cadeira Gamer,Home Office,Nordeste,79.19
2023-02-22,6064.62,3,Webcam HD,Eletrônicos,Centro-Oeste,878.61
2023-02-22,602.3,1,Mesa Escritório,Home Office,Centro-Oeste,201.35
2023-02-22,15508.74,4,Webcam HD,Eletrônicos,Sul,5223.72
2023-02-22,14280.17,4,Headset Pro,Eletrônicos,Sul,1668.46
2023-02-22,4841.02,2,Teclado Mecânico,Acessórios,Norte,554.2
2023-02-22,1296.54,4,Mesa Escritório,Home Office,Nordeste,412.15
2023-02-23,2212.27,3,Mouse Wireless,Acessórios,Centro-Oeste,640.6
2023-02-23,1264.7,3,Webcam HD,Eletrônicos,Sudeste,386.21
2023-02-23,7483.05,3,Webcam HD,Eletrônicos,Sudeste,2189.56
2023-02-23,210.09,2,Webcam HD,Eletrônicos,Sul,29.36
2023-02-23,9971.82,2,Smart Monitor 27,Eletrônicos,Norte,2059.63
2023-02-23,4285.63,1,Mesa Escritório,Home Office,Sul,993.22
2023-02-23,3499.04,1,Headset Pro,Eletrônicos,Sul,543.02
2023-02-23,7773.66,2,Mouse Wireless,Acessórios,Sul,1224.46
2023-02-24,4819.86,1,Headset Pro,Eletrônicos,Sudeste,519.7
2023-02-24,4723.72,1,Headset Pro,Eletrônicos,Nordeste,968.04
2023-02-24,14478.45,3,Smart Monitor 27,Eletrônicos,Norte,4199.09
2023-02-24,4921.49,1,Headset Pro,Eletrônicos,Sul,995.78
2023-02-24,14598.68,4,Notebook Pro X,Eletrônicos,Norte,4181.93
2023-02-24,757.67,3,Notebook Pro X,Eletrônicos,Sudeste,199.2
2023-02-24,11429.91,4,Headset Pro,Eletrônicos,Centro-Oeste,2490.38
2023-02-25,4036.3,4,Notebook Pro X,Eletrônicos,Norte,1280.14
2023-02-25,852.92,1,Headset Pro,Eletrônicos,Nordeste,182.03
2023-02-25,7658.04,2,Teclado Mecânico,Acessórios,Sudeste,1964.71
2023-02-25,6165.69,4,Cadeira Gamer,Home Office,Sul,2022.09
2023-02-25,6243.17,2,Cadeira Gamer,Home Office,Centro-Oeste,1867.55
2023-02-25,106.04,1,Teclado Mecânico,Acessórios,Centro-Oeste,26.46
2023-02-25,6918.54,2,Teclado Mecânico,Acessórios,Sudeste,1436.13
2023-02-25,2410.29,2,Smart Monitor 27,Eletrônicos,Nordeste,337.94
2023-02-25,5903.32,2,Notebook Pro X,Eletrônicos,Centro-Oeste,987.32
2023-02-25,8891.64,4,Smart Monitor 27,Eletrônicos,Norte,3077.29
2023-02-25,156.94,1,Smart Monitor 27,Eletrônicos,Sul,18.54
2023-02-25,8152.68,4,Mouse Wireless,Acessórios,Sul,2801.87
2023-02-26,13276.88,4,Smart Monitor 27,Eletrônicos,Centro-Oeste,3840.54
2023-02-26,15685.08,4,Notebook Pro X,Eletrônicos,Sul,1723.86
2023-02-26,7541.78,2,Mouse Wireless,Acessórios,Centro-Oeste,1029.31
2023-02-26,19738.59,4,Teclado Mecânico,Acessórios,Nordeste,2677.02
2023-02-26,9854.19,4,Headset Pro,Eletrônicos,Sudeste,1503.62
2023-02-26,2842.28,1,Smart Monitor 27,Eletrônicos,Nordeste,291.17
2023-02-26,1819.36,4,Webcam HD,Eletrônicos,Sul,424.93
2023-02-26,1818.07,1,Notebook Pro X,Eletrônicos,Norte,196.9
2023-02-26,7412.91,4,Cadeira Gamer,Home Office,Norte,1338.21
2023-02-26,5761.9,2,Webcam HD,Eletrônicos,Sudeste,1569.35
2023-02-27,3242.21,3,Cadeira Gamer,Home Office,Sudeste,459.97
2023-02-27,4762.59,1,Headset Pro,Eletrônicos,Sul,624.16
2023-02-27,764.32,3,Mesa Escritório,Home Office,Centro-Oeste,255.32
2023-02-27,9310.28,3,Webcam HD,Eletrônicos,Sul,1626.59
2023-02-27,17470.99,4,Teclado Mecânico,Acessórios,Sudeste,4866.05
2023-02-27,7877.54,2,Teclado Mecânico,Acessórios,Sudeste,1993.53
2023-02-28,13453.8,3,Cadeira Gamer,Home Office,Sul,3187.18
2023-02-28,7881.56,2,Headset Pro,Eletrônicos,Sul,1735.72
2023-02-28,8038.12,3,Teclado Mecânico,Acessórios,Sudeste,2273.96
2023-02-28,10954.95,3,Teclado Mecânico,Acessórios,Sul,2720.33
2023-02-28,3527.08,4,Notebook Pro X,Eletrônicos,Norte,1121.42
2023-02-28,3424.37,2,Webcam HD,Eletrônicos,Sul,744.96
2023-02-28,992.38,1,Cadeira Gamer,Home Office,Centro-Oeste,295.16
2023-02-28,941.83,3,Teclado Mecânico,Acessórios,Sul,132.25
2023-02-28,7248.18,2,Mesa Escritório,Home Office,Nordeste,1138.79
2023-02-28,11032.58,4,Mouse Wireless,Acessórios,Nordeste,2463.79
2023-02-28,4311.03,4,Teclado Mecânico,Acessórios,Sul,1164.22
2023-03-01,3292.6,3,Mesa Escritório,Home Office,Sudeste,1021.08
2023-03-01,4354.54,1,Mouse Wireless,Acessórios,Nordeste,1227.07
2023-03-01,4246.6,1,Notebook Pro X,Eletrônicos,Nordeste,1092.19
2023-03-01,7672.36,4,Mesa Escritório,Home Office,Nordeste,2661.64
2023-03-01,11048.69,4,Mouse Wireless,Acessórios,Norte,2524.61
2023-03-01,2249.22,1,Mesa Escritório,Home Office,Norte,632.74
2023-03-01,12281.3,4,Notebook Pro X,Eletrônicos,Sudeste,3063.34
2023-03-01,8665.73,4,Teclado Mecânico,Acessórios,Norte,1466.3
2023-03-01,4472.66,3,Notebook Pro X,Eletrônicos,Centro-Oeste,848.86
2023-03-01,9457.61,3,Headset Pro,Eletrônicos,Centro-Oeste,2439.02
2023-03-02,11707.2,3,Cadeira Gamer,Home Office,Sudeste,2356.98
2023-03-02,1960.89,2,Webcam HD,Eletrônicos,Sul,312.54
2023-03-02,5223.63,2,Notebook Pro X,Eletrônicos,Nordeste,1061.74
2023-03-02,5024.32,2,Teclado Mecânico,Acessórios,Centro-Oeste,812.97
2023-03-02,8338.41,4,Mesa Escritório,Home Office,Sudeste,2069.84
2023-03-03,3346.84,1,Headset Pro,Eletrônicos,Sul,414.39
2023-03-03,2016.3,1,Teclado Mecânico,Acessórios,Norte,690.29
2023-03-03,8608.27,2,Webcam HD,Eletrônicos,Sul,880.26
2023-03-03,3890.02,1,Smart Monitor 27,Eletrônicos,Norte,516.28
2023-03-03,1261.44,1,Smart Monitor 27,Eletrônicos,Sul,200.15
2023-03-03,920.27,2,Webcam HD,Eletrônicos,Sudeste,131.08
2023-03-03,4598.02,2,Mouse Wireless,Acessórios,Norte,1229.27
2023-03-03,2211.35,1,Webcam HD,Eletrônicos,Sudeste,358.63
2023-03-03,14244.18,3,Mesa Escritório,Home Office,Centro-Oeste,2323.68
2023-03-03,1842.67,2,Headset Pro,Eletrônicos,Norte,201.16
2023-03-03,1847.99,1,Mesa Escritório,Home Office,Sul,431.28
2023-03-04,3556.39,1,Headset Pro,Eletrônicos,Sudeste,752.5
2023-03-04,13063.59,3,Notebook Pro X,Eletrônicos,Centro-Oeste,1978.61
2023-03-04,267.52,1,Notebook Pro X,Eletrônicos,Sudeste,92.74
2023-03-04,2702.73,1,Teclado Mecânico,Acessórios,Norte,903.12
2023-03-04,3236.01,1,Mouse Wireless,Acessórios,Norte,505.39
2023-03-05,533.92,1,Notebook Pro X,Eletrônicos,Sudeste,67.18
2023-03-05,911.12,3,Teclado Mecânico,Acessórios,Sul,124.9
2023-03-05,2451.5,1,Headset Pro,Eletrônicos,Norte,665.56
2023-03-05,9527.76,2,Teclado Mecânico,Acessórios,Centro-Oeste,2475.12
2023-03-05,2942.55,1,Cadeira Gamer,Home Office,Nordeste,481.27
2023-03-05,7486.04,3,Cadeira Gamer,Home Office,Nordeste,1996.65
2023-03-05,2864.53,4,Notebook Pro X,Eletrônicos,Sudeste,381.49
2023-03-05,14211.74,4,Teclado Mecânico,Acessórios,Sudeste,2138.35
2023-03-05,2687.01,3,Notebook Pro X,Eletrônicos,Centro-Oeste,395.23
2023-03-06,3460.81,4,Notebook Pro X,Eletrônicos,Centro-Oeste,549.02
2023-03-06,2904.1,3,Headset Pro,Eletrônicos,Norte,793.27
2023-03-06,14685.88,3,Webcam HD,Eletrônicos,Sudeste,2842.81
2023-03-06,5072.31,2,Teclado Mecânico,Acessórios,Norte,1290.71
2023-03-06,17346.33,4,Mesa Escritório,Home Office,Sudeste,5067.38
2023-03-06,13984.95,3,Notebook Pro X,Eletrônicos,Sudeste,3809.24
2023-03-06,3042.99,1,Notebook Pro X,Eletrônicos,Nordeste,1020.07
2023-03-06,4059.87,2,Cadeira Gamer,Home Office,Nordeste,1066.97
2023-03-06,3616.02,2,Cadeira Gamer,Home Office,Centro-Oeste,505.6
2023-03-06,1344.96,4,Teclado Mecânico,Acessórios,Sul,463.06
2023-03-06,4967.35,1,Notebook Pro X,Eletrônicos,Nordeste,1431.13
2023-03-07,1514.56,1,Cadeira Gamer,Home Office,Sudeste,192.77
2023-03-07,4160.58,2,Smart Monitor 27,Eletrônicos,Nordeste,756.22
2023-03-07,4494.09,2,Teclado Mecânico,Acessórios,Sul,1462.12
2023-03-07,4009.29,1,Teclado Mecânico,Acessórios,Sudeste,837.52
2023-03-07,5822.38,3,Teclado Mecânico,Acessórios,Sul,1014.36
2023-03-07,384.65,3,Notebook Pro X,Eletrônicos,Nordeste,69.68
2023-03-07,12352.7,4,Mouse Wireless,Acessórios,Norte,2975.27
2023-03-07,6011.8,3,Teclado Mecânico,Acessórios,Centro-Oeste,1275.54
2023-03-07,2773.87,1,Mesa Escritório,Home Office,Centro-Oeste,585.58
2023-03-08,5953.2,2,Teclado Mecânico,Acessórios,Sul,846.02
2023-03-08,6271.01,2,Cadeira Gamer,Home Office,Sudeste,1353.74
2023-03-08,8272.75,3,Cadeira Gamer,Home Office,Centro-Oeste,2795.11
2023-03-08,4895.98,2,Headset Pro,Eletrônicos,Norte,520.98
2023-03-08,1267.4,2,Webcam HD,Eletrônicos,Sudeste,173.95
2023-03-08,11771.38,4,Notebook Pro X,Eletrônicos,Sul,2747.45
2023-03-08,6097.17,3,Mesa Escritório,Home Office,Nordeste,1447.19
2023-03-08,7237.61,2,Webcam HD,Eletrônicos,Nordeste,2452.69
2023-03-08,4129.73,1,Mouse Wireless,Acessórios,Centro-Oeste,857.81
2023-03-08,13090.5,4,Smart Monitor 27,Eletrônicos,Norte,4247.97
2023-03-09,18569.88,4,Headset Pro,Eletrônicos,Sudeste,2136.78
2023-03-09,2448.0,1,Headset Pro,Eletrônicos,Nordeste,363.87
2023-03-09,4961.54,2,Notebook Pro X,Eletrônicos,Norte,814.66
2023-03-09,13533.88,4,Smart Monitor 27,Eletrônicos,Sul,4498.68
2023-03-09,10967.56,4,Teclado Mecânico,Acessórios,Centro-Oeste,1950.33
2023-03-09,14465.66,4,Teclado Mecânico,Acessórios,Sudeste,2892.79
2023-03-09,2126.39,1,Notebook Pro X,Eletrônicos,Sudeste,277.43
2023-03-09,2111.37,3,Notebook Pro X,Eletrônicos,Nordeste,664.77
2023-03-09,8019.9,3,Mouse Wireless,Acessórios,Norte,2223.61
2023-03-09,15950.78,4,Notebook Pro X,Eletrônicos,Norte,2333.71
2023-03-09,19273.37,4,Cadeira Gamer,Home Office,Sudeste,4257.22
2023-03-09,12291.51,3,Webcam HD,Eletrônicos,Centro-Oeste,2376.9
2023-03-09,3202.44,1,Mesa Escritório,Home Office,Nordeste,1081.95
2023-03-10,8228.05,2,Cadeira Gamer,Home Office,Norte,2641.63
2023-03-10,3989.34,1,Cadeira Gamer,Home Office,Sudeste,1043.82
2023-03-10,8456.16,4,Mesa Escritório,Home Office,Sul,2621.12
2023-03-10,15490.92,4,Mesa Escritório,Home Office,Norte,3704.8
2023-03-10,11773.73,3,Teclado Mecânico,Acessórios,Sudeste,1986.25
2023-03-10,12812.26,3,Cadeira Gamer,Home Office,Norte,3431.84
2023-03-10,568.12,1,Smart Monitor 27,Eletrônicos,Sul,145.42
2023-03-10,2177.33,1,Mouse Wireless,Acessórios,Sudeste,301.01
2023-03-10,3710.68,1,Smart Monitor 27,Eletrônicos,Norte,1171.46
2023-03-10,8169.76,3,Webcam HD,Eletrônicos,Norte,1181.44
2023-03-10,3245.66,1,Notebook Pro X,Eletrônicos,Sudeste,817.17
2023-03-11,2015.44,1,Smart Monitor 27,Eletrônicos,Sul,501.08
2023-03-11,1589.39,2,Cadeira Gamer,Home Office,Sudeste,268.03
2023-03-11,10518.62,3,Smart Monitor 27,Eletrônicos,Nordeste,2115.08
2023-03-11,4568.75,2,Teclado Mecânico,Acessórios,Sul,1284.41
2023-03-11,14871.46,3,Mouse Wireless,Acessórios,Nordeste,1964.5
2023-03-11,9167.33,3,Notebook Pro X,Eletrônicos,Nordeste,1689.6
2023-03-11,5773.55,4,Cadeira Gamer,Home Office,Centro-Oeste,691.99
2023-03-11,13047.68,4,Webcam HD,Eletrônicos,Nordeste,3248.06
2023-03-11,1684.52,1,Teclado Mecânico,Acessórios,Sul,263.9
2023-03-11,3124.06,1,Mouse Wireless,Acessórios,Sudeste,657.94
2023-03-11,1725.21,4,Smart Monitor 27,Eletrônicos,Nordeste,517.72
2023-03-11,9710.47,3,Mesa Escritório,Home Office,Centro-Oeste,1629.29
2023-03-11,13157.2,4,Webcam HD,Eletrônicos,Norte,3068.78
2023-03-11,2338.61,1,Mesa Escritório,Home Office,Sudeste,345.13
2023-03-12,5863.6,3,Teclado Mecânico,Acessórios,Nordeste,1118.4
2023-03-12,11040.56,3,Teclado Mecânico,Acessórios,Norte,2388.09
2023-03-12,11777.31,4,Headset Pro,Eletrônicos,Nordeste,1439.09
2023-03-12,958.98,1,Headset Pro,Eletrônicos,Norte,261.32
2023-03-12,935.34,1,Notebook Pro X,Eletrônicos,Sul,189.28
2023-03-12,4613.64,2,Webcam HD,Eletrônicos,Norte,1333.53
2023-03-13,13432.27,4,Mouse Wireless,Acessórios,Sudeste,4014.4
2023-03-13,7897.52,4,Teclado Mecânico,Acessórios,Sul,1026.34
2023-03-13,2540.52,3,Notebook Pro X,Eletrônicos,Nordeste,884.41
2023-03-13,15464.56,4,Cadeira Gamer,Home Office,Sul,2488.47
2023-03-13,5305.39,2,Mesa Escritório,Home Office,Centro-Oeste,1357.63
2023-03-14,15203.3,4,Notebook Pro X,Eletrônicos,Nordeste,2005.75
2023-03-14,10334.03,4,Mesa Escritório,Home Office,Norte,1444.97
2023-03-14,277.19,1,Notebook Pro X,Eletrônicos,Nordeste,48.72
2023-03-14,3548.41,2,Cadeira Gamer,Home Office,Sul,692.75
2023-03-14,9382.19,2,Smart Monitor 27,Eletrônicos,Centro-Oeste,2237.19
2023-03-14,12431.71,3,Notebook Pro X,Eletrônicos,Nordeste,2112.47
2023-03-15,17517.4,4,Webcam HD,Eletrônicos,Norte,2460.16
2023-03-15,5070.24,2,Smart Monitor 27,Eletrônicos,Sudeste,1764.64
2023-03-15,2016.11,1,Smart Monitor 27,Eletrônicos,Norte,454.21
2023-03-15,670.2,1,Mouse Wireless,Acessórios,Centro-Oeste,203.98
2023-03-15,10212.27,3,Notebook Pro X,Eletrônicos,Nordeste,2380.69
2023-03-15,8098.07,2,Notebook Pro X,Eletrônicos,Norte,2409.24
2023-03-15,16447.21,4,Notebook Pro X,Eletrônicos,Norte,2970.89
2023-03-15,2850.81,3,Mouse Wireless,Acessórios,Nordeste,780.37
2023-03-15,9581.76,2,Notebook Pro X,Eletrônicos,Sul,2330.86
2023-03-15,8260.31,2,Teclado Mecânico,Acessórios,Sudeste,1099.7
2023-03-15,3274.53,2,Notebook Pro X,Eletrônicos,Sul,823.85
2023-03-15,3070.64,1,Cadeira Gamer,Home Office,Norte,894.18
2023-03-15,1655.9,1,Headset Pro,Eletrônicos,Centro-Oeste,560.03
2023-03-15,1634.47,2,Headset Pro,Eletrônicos,Norte,313.63
2023-03-16,226.48,1,Cadeira Gamer,Home Office,Norte,30.3
2023-03-16,1967.32,4,Smart Monitor 27,Eletrônicos,Sul,578.75
2023-03-16,8876.96,4,Teclado Mecânico,Acessórios,Norte,1579.69
2023-03-16,8785.83,2,Mesa Escritório,Home Office,Centro-Oeste,1488.65
2023-03-16,9720.15,3,Smart Monitor 27,Eletrônicos,Sul,1497.0
2023-03-16,6105.02,2,Headset Pro,Eletrônicos,Norte,1167.28
2023-03-16,1201.84,3,Headset Pro,Eletrônicos,Norte,354.77
2023-03-16,2275.2,2,Smart Monitor 27,Eletrônicos,Nordeste,503.16
2023-03-16,766.25,2,Cadeira Gamer,Home Office,Sudeste,209.77
2023-03-16,2208.65,1,Notebook Pro X,Eletrônicos,Norte,315.1
2023-03-16,694.79,1,Cadeira Gamer,Home Office,Centro-Oeste,122.16
2023-03-16,2913.17,3,Mouse Wireless,Acessórios,Norte,795.02
2023-03-17,12810.52,4,Mouse Wireless,Acessórios,Nordeste,2014.12
2023-03-17,3114.58,1,Webcam HD,Eletrônicos,Norte,549.92
2023-03-17,13252.18,4,Mouse Wireless,Acessórios,Sudeste,4134.73
2023-03-17,1480.96,2,Mouse Wireless,Acessórios,Sudeste,476.35
2023-03-17,6609.94,2,Headset Pro,Eletrônicos,Norte,1246.36
2023-03-18,1933.49,2,Teclado Mecânico,Acessórios,Nordeste,380.45
2023-03-18,154.05,1,Teclado Mecânico,Acessórios,Sul,31.43
2023-03-18,6453.14,3,Notebook Pro X,Eletrônicos,Nordeste,1920.35
2023-03-18,3825.42,1,Mouse Wireless,Acessórios,Sul,513.67
2023-03-18,9398.54,3,Headset Pro,Eletrônicos,Sul,1699.96
2023-03-18,2563.77,2,Mouse Wireless,Acessórios,Sudeste,881.86
2023-03-18,833.24,2,Cadeira Gamer,Home Office,Sudeste,92.21
2023-03-18,637.71,1,Mesa Escritório,Home Office,Nordeste,151.13
2023-03-18,7640.21,3,Webcam HD,Eletrônicos,Centro-Oeste,1272.13
2023-03-18,2492.38,1,Smart Monitor 27,Eletrônicos,Sudeste,342.73
2023-03-19,14852.2,4,Smart Monitor 27,Eletrônicos,Sudeste,3252.7
2023-03-19,3109.0,1,Mouse Wireless,Acessórios,Sul,979.0
2023-03-19,7893.16,2,Mesa Escritório,Home Office,Sudeste,2549.66
2023-03-19,600.53,1,Cadeira Gamer,Home Office,Sudeste,158.94
2023-03-19,3471.86,1,Mouse Wireless,Acessórios,Sul,727.01
2023-03-19,1468.9,1,Cadeira Gamer,Home Office,Sudeste,488.53
2023-03-19,18074.54,4,Headset Pro,Eletrônicos,Centro-Oeste,3892.7
2023-03-19,7583.15,3,Mesa Escritório,Home Office,Sul,1490.75
2023-03-20,4848.51,4,Headset Pro,Eletrônicos,Centro-Oeste,1562.91
2023-03-20,7920.6,3,Notebook Pro X,Eletrônicos,Norte,1089.42
2023-03-20,19770.2,4,Teclado Mecânico,Acessórios,Norte,4167.92
2023-03-20,1216.79,4,Smart Monitor 27,Eletrônicos,Norte,147.47
2023-03-20,9987.82,3,Cadeira Gamer,Home Office,Sul,3001.67
2023-03-20,477.99,3,Teclado Mecânico,Acessórios,Centro-Oeste,162.1
2023-03-20,1999.22,1,Smart Monitor 27,Eletrônicos,Norte,430.8
2023-03-20,7254.18,4,Webcam HD,Eletrônicos,Sul,2130.29
2023-03-20,11822.49,3,Mouse Wireless,Acessórios,Norte,2231.03
2023-03-20,1164.28,2,Cadeira Gamer,Home Office,Sudeste,308.62
2023-03-21,8716.22,4,Mouse Wireless,Acessórios,Norte,1051.65
2023-03-21,19370.06,4,Smart Monitor 27,Eletrônicos,Centro-Oeste,3367.7
